timestamp,consumption,hour,dayofweek,month,year,dayofyear,quarter,consumption_lag_1d,consumption_lag_1w,consumption_rolling_mean_24h,consumption_rolling_std_24h
2020-06-07 05:00:00,17.36573162585704,5,6,6,2020,159,2,14.542848241700971,11.872731619613669,6.282852133688588,6.338283089363193
2020-06-07 06:00:00,5.295728829780869,6,6,6,2020,159,2,7.211929277552507,14.633749716179416,6.203010448364769,6.338139842961642
2020-06-07 07:00:00,9.797312657218802,7,6,6,2020,159,2,16.178557594140074,16.17474270666514,5.937125242659717,6.027715596828898
2020-06-07 08:00:00,8.59609577212383,8,6,6,2020,159,2,11.2010030807276,17.768966156578255,5.8285874381345595,5.9517851020989445
2020-06-07 09:00:00,7.143927603732083,9,6,6,2020,159,2,11.604522859968476,7.370993825139363,5.642729302458044,5.832017353897612
2020-06-07 10:00:00,12.16619203830587,10,6,6,2020,159,2,12.581993034387985,11.727633335283866,5.625404260954622,5.811086812692612
2020-06-07 11:00:00,4.556809396542416,11,6,6,2020,159,2,7.753783357626641,10.358147675199673,5.492197012576113,5.796801314471531
2020-06-07 12:00:00,0.0,12,6,6,2020,159,2,3.415561765771395,1.10857889577544,5.349881939002304,5.891159752139461
2020-06-07 13:00:00,0.0,13,6,6,2020,159,2,0.0,6.309359112892851,5.349881939002304,5.891159752139461
2020-06-07 14:00:00,0.0,14,6,6,2020,159,2,0.0,1.976980092683408,5.349881939002304,5.891159752139461
2020-06-07 15:00:00,0.0,15,6,6,2020,159,2,0.0,0.0,5.349881939002304,5.891159752139461
2020-06-07 16:00:00,0.0,16,6,6,2020,159,2,0.0,0.3912252724056217,5.349881939002304,5.891159752139461
2020-06-07 17:00:00,0.0,17,6,6,2020,159,2,0.0,0.0,5.349881939002304,5.891159752139461
2020-06-07 18:00:00,0.0,18,6,6,2020,159,2,0.0,0.0,5.349881939002304,5.891159752139461
2020-06-07 19:00:00,0.0,19,6,6,2020,159,2,0.0,1.8234584397173108,5.349881939002304,5.891159752139461
2020-06-07 20:00:00,0.0,20,6,6,2020,159,2,0.0,0.8123735614407428,5.349881939002304,5.891159752139461
2020-06-07 21:00:00,0.0,21,6,6,2020,159,2,0.0,7.697750772931681,5.349881939002304,5.891159752139461
2020-06-07 22:00:00,0.0,22,6,6,2020,159,2,2.637202217893276,8.233003081188901,5.239998513256752,5.968050351147395
2020-06-07 23:00:00,8.260221562624974,23,6,6,2020,159,2,2.3303475265063835,6.4076977026017214,5.487076598095026,5.9651010827878395
2020-06-08 00:00:00,11.506061721660386,0,0,6,2020,160,2,4.8816781946755246,12.30505373946004,5.763092578386062,6.087868015191382
2020-06-08 01:00:00,10.36781813727571,1,0,6,2020,160,2,11.757694624967764,13.40366061238928,5.705181058065559,6.034743264717867
2020-06-08 02:00:00,17.017488522768524,2,0,6,2020,160,2,12.001909176339671,11.969064658794924,5.914163530833428,6.341335242883569
2020-06-08 03:00:00,20.467367534867613,3,0,6,2020,160,2,14.120291984799566,16.96588776334456,6.178625012086264,6.813238063151651
2020-06-08 04:00:00,16.38996263142283,4,0,6,2020,160,2,15.746244887312216,10.842963227892696,6.205446584757539,6.853687351555684
2020-06-08 05:00:00,16.465787656757996,5,0,6,2020,160,2,17.36573162585704,19.458002542702825,6.167948919378413,6.7921584842006935
2020-06-08 06:00:00,18.80788305509613,6,0,6,2020,160,2,5.295728829780869,17.049290204050653,6.730955345433215,7.260579464015055
2020-06-08 07:00:00,18.03734303593789,7,0,6,2020,160,2,9.797312657218802,16.44801147712302,7.074289944546511,7.598830268801012
2020-06-08 08:00:00,22.38536826704093,8,0,6,2020,160,2,8.59609577212383,13.283659226695796,7.648842965168057,8.215207668124984
2020-06-08 09:00:00,12.350748244569738,9,0,6,2020,160,2,7.143927603732083,11.235190299050164,7.865793825202959,8.269864099661
2020-06-08 10:00:00,6.676954736785104,10,0,6,2020,160,2,12.16619203830587,9.930047311097605,7.63707560430626,8.22152378295514
2020-06-08 11:00:00,9.991269358906257,11,0,6,2020,160,2,4.556809396542416,8.930833068892012,7.863511436071421,8.20782515831231
2020-06-08 12:00:00,11.090678317861654,12,0,6,2020,160,2,0.0,2.9845254409341004,8.32562303264899,8.05666810242316
2020-06-08 13:00:00,6.119654403078682,13,0,6,2020,160,2,0.0,0.0,8.580608632777269,7.876540831874243
2020-06-08 14:00:00,6.034652577126538,14,0,6,2020,160,2,0.0,8.123000836545822,8.83205249015754,7.6846975764619945
2020-06-08 15:00:00,0.0,15,0,6,2020,160,2,0.0,0.0,8.83205249015754,7.6846975764619945
2020-06-08 16:00:00,6.398945224223853,16,0,6,2020,160,2,0.0,1.3460819083922944,9.098675207833535,7.473035652820071
2020-06-08 17:00:00,0.0,17,0,6,2020,160,2,0.0,0.0,9.098675207833535,7.473035652820071
2020-06-08 18:00:00,0.6848500389513581,18,0,6,2020,160,2,0.0,0.0,9.127210626123174,7.438007692351089
2020-06-08 19:00:00,0.353876585532086,19,0,6,2020,160,2,0.0,1.7642167653152885,9.141955483853678,7.419455161170271
2020-06-08 20:00:00,0.1265700108782208,20,0,6,2020,160,2,0.0,0.0,9.147229234306936,7.4127164536094865
2020-06-08 21:00:00,0.6961124923157045,21,0,6,2020,160,2,0.0,1.07987554695886,9.176233921486757,7.376642871086907
2020-06-08 22:00:00,9.417946546303291,22,0,6,2020,160,2,0.0,7.09557357693646,9.568648360916063,7.113065745484412
2020-06-08 23:00:00,8.055572114000057,23,0,6,2020,160,2,8.260221562624974,11.127965807674864,9.56012130055669,7.1148249172589395
2020-06-09 00:00:00,14.35139459462417,0,1,6,2020,161,2,11.506061721660386,14.140954287510482,9.678676836930181,7.172135569918771
2020-06-09 01:00:00,15.640178176924673,1,1,6,2020,161,2,10.36781813727571,9.530942027233896,9.898358505248888,7.2741815622437205
2020-06-09 02:00:00,17.185062918037737,2,1,6,2020,161,2,17.017488522768524,16.93947804401528,9.905340771718437,7.281388959577505
2020-06-09 03:00:00,20.364194541203798,3,1,6,2020,161,2,20.467367534867613,8.998906635446698,9.901041896982447,7.27490967657462
2020-06-09 04:00:00,20.053105807010013,4,1,6,2020,161,2,16.38996263142283,15.644875177482614,10.053672862631911,7.453211588793727
2020-06-09 05:00:00,16.605405320588353,5,1,6,2020,161,2,16.465787656757996,16.66046696298066,10.05949026529151,7.458486612326956
2020-06-09 06:00:00,21.34054127139292,6,1,6,2020,161,2,18.80788305509613,18.2969165865019,10.165017690970544,7.604140717140935
2020-06-09 07:00:00,16.36110581865597,7,1,6,2020,161,2,18.03734303593789,17.243676331235683,10.095174473583796,7.536083970409721
2020-06-09 08:00:00,16.33108549513096,8,1,6,2020,161,2,22.38536826704093,12.945197934842424,9.842912691420882,7.200662335582288
2020-06-09 09:00:00,12.526419029829787,9,1,6,2020,161,2,12.350748244569738,15.897794028972957,9.850232307473382,7.20341119946905
2020-06-09 10:00:00,13.864036946650742,10,1,6,2020,161,2,6.676954736785104,11.682591511228638,10.149694066217785,7.215137281410134
2020-06-09 11:00:00,13.21484659873997,11,1,6,2020,161,2,9.991269358906257,9.322230438012566,10.284009784544189,7.242014559763058
2020-06-09 12:00:00,4.6087571773112685,12,1,6,2020,161,2,11.090678317861654,3.661942995459943,10.013929737021256,7.3309438350509435
2020-06-09 13:00:00,0.3708702233327337,13,1,6,2020,161,2,6.119654403078682,2.4262339846190955,9.774397062865175,7.554236236109103
2020-06-09 14:00:00,0.3841047123030713,14,1,6,2020,161,2,6.034652577126538,0.0,9.538957568497532,7.761080989896702
2020-06-09 15:00:00,0.0,15,1,6,2020,161,2,0.0,0.0,9.538957568497532,7.761080989896702
2020-06-09 16:00:00,0.3551170355434794,16,1,6,2020,161,2,6.398945224223853,0.6966591590064883,9.287131393969181,7.962826547287265
2020-06-09 17:00:00,0.0,17,1,6,2020,161,2,0.0,0.0,9.287131393969181,7.962826547287265
2020-06-09 18:00:00,0.0,18,1,6,2020,161,2,0.6848500389513581,0.1600761332636913,9.258595975679542,7.996151179720748
2020-06-09 19:00:00,3.2975933209349164,19,1,6,2020,161,2,0.353876585532086,3.291484825174501,9.38125083965466,7.875284505289125
2020-06-09 20:00:00,0.0,20,1,6,2020,161,2,0.1265700108782208,0.0,9.3759770892014,7.881791126933641
2020-06-09 21:00:00,0.98129868321895,21,1,6,2020,161,2,0.6961124923157045,0.8050871887694218,9.387859847155703,7.868339719902097
2020-06-09 22:00:00,4.22624714812487,22,1,6,2020,161,2,9.417946546303291,5.71478220485175,9.171539038898269,7.938530081423833
2020-06-09 23:00:00,7.401275355096605,23,1,6,2020,161,2,8.055572114000057,6.624523643323624,9.144276673943958,7.943650979378398
2020-06-10 00:00:00,13.06174613187626,0,2,6,2020,162,2,14.35139459462417,10.331654526070176,9.09054132132946,7.911191248970732
2020-06-10 01:00:00,16.25623360574377,1,2,6,2020,162,2,15.640178176924673,9.576601065827496,9.116210297530257,7.934332031148744
2020-06-10 02:00:00,16.581851181926613,2,2,6,2020,162,2,17.185062918037737,12.96591323905816,9.091076475192294,7.908574378588943
2020-06-10 03:00:00,13.83328723052558,3,2,6,2020,162,2,20.364194541203798,21.57867113871911,8.818955337247369,7.610564151308137
2020-06-10 04:00:00,22.75573637421703,4,2,6,2020,162,2,20.053105807010013,19.21321192354722,8.931564944214328,7.801614049436178
2020-06-10 05:00:00,21.0765569294919,5,2,6,2020,162,2,16.605405320588353,16.697510152075875,9.117862927918642,8.042493714846895
2020-06-10 06:00:00,13.626985504805374,6,2,6,2020,162,2,21.34054127139292,19.156528927617277,8.796464770977494,7.678706912329771
2020-06-10 07:00:00,16.4690507971373,7,2,6,2020,162,2,16.36110581865597,17.899396661158832,8.800962478414215,7.683360658193871
2020-06-10 08:00:00,17.79066515441068,8,2,6,2020,162,2,16.33108549513096,13.344037325052708,8.86177829755087,7.751033448943178
2020-06-10 09:00:00,14.07400276090642,9,2,6,2020,162,2,12.526419029829787,14.38501068015504,8.926260953012397,7.789189411875876
2020-06-10 10:00:00,13.989116668083264,10,2,6,2020,162,2,13.864036946650742,10.815104238299774,8.931472608072086,7.7926779270524875
2020-06-10 11:00:00,6.374148697906354,11,2,6,2020,162,2,13.21484659873997,10.393099657124411,8.646443528870686,7.754204717255695
2020-06-10 12:00:00,7.021501268214848,12,2,6,2020,162,2,4.6087571773112685,1.0167987298663528,8.746974532658333,7.7151230907509785
2020-06-10 13:00:00,2.8680787281232107,13,2,6,2020,162,2,0.3708702233327337,0.5824814444468327,8.851024887024604,7.61341583646384
2020-06-10 14:00:00,3.4394868101678986,14,2,6,2020,162,2,0.3841047123030713,0.8600048473994849,8.978332474435637,7.490229432440603
2020-06-10 15:00:00,5.593370899374684,15,2,6,2020,162,2,0.0,0.0,9.211389595242917,7.282872360335242
2020-06-10 16:00:00,1.353295374180016,16,2,6,2020,162,2,0.3551170355434794,0.0,9.252980359352772,7.232775196300639
2020-06-10 17:00:00,2.0786702097649195,17,2,6,2020,162,2,0.0,0.0,9.339591618092976,7.128854094982549
2020-06-10 18:00:00,1.9415002292263408,18,2,6,2020,162,2,0.0,0.3944410835203875,9.420487460977407,7.028574045440153
2020-06-10 19:00:00,0.795964705731221,19,2,6,2020,162,2,3.2975933209349164,2.9181272241604352,9.31625293534392,7.140976140845842
2020-06-10 20:00:00,0.2335318034364768,20,2,6,2020,162,2,0.0,4.059367903815714,9.325983427153774,7.1278767118368895
2020-06-10 21:00:00,3.2831231528124656,21,2,6,2020,162,2,0.98129868321895,3.412702143741296,9.421892780053504,7.0254631224863475
2020-06-10 22:00:00,8.054775385778967,22,2,6,2020,162,2,4.22624714812487,6.870320088516529,9.581414789955758,6.945369367215483
2020-06-10 23:00:00,2.980924454113138,23,2,6,2020,162,2,7.401275355096605,8.92150292722399,9.39723350241478,7.063306587046301
2020-06-11 00:00:00,7.846094733454489,0,3,6,2020,163,2,13.06174613187626,13.037690888984764,9.179914694147207,7.025793528454598
2020-06-11 01:00:00,14.530661987324825,1,3,6,2020,163,2,16.25623360574377,12.09457853607523,9.108015876713084,6.958738512930844
2020-06-11 02:00:00,15.556420170208629,2,3,6,2020,163,2,16.581851181926613,17.934069555323045,9.065289584558167,6.913857696838018
2020-06-11 03:00:00,14.454430640264446,3,3,6,2020,163,2,13.83328723052558,18.556376532754765,9.091170559963954,6.933616327805777
2020-06-11 04:00:00,14.80089427084516,4,3,6,2020,163,2,22.75573637421703,17.905799835982354,8.759718805656794,6.423360062608737
2020-06-11 05:00:00,19.2161335114245,5,3,6,2020,163,2,21.0765569294919,19.701981935745145,8.682201163237318,6.277834176699227
2020-06-11 06:00:00,17.892113976253086,6,3,6,2020,163,2,13.626985504805374,19.264180196732312,8.85991484954764,6.480979780291351
2020-06-11 07:00:00,16.024002352122935,7,3,6,2020,163,2,16.4690507971373,16.780590065776995,8.841371164338707,6.458860520131913
2020-06-11 08:00:00,14.123911611505486,8,3,6,2020,163,2,17.79066515441068,6.558818581180301,8.688589766717657,6.278823556901501
2020-06-11 09:00:00,12.44361500129873,9,3,6,2020,163,2,14.07400276090642,18.88948011488953,8.62065694340067,6.2266264349893214
2020-06-11 10:00:00,15.592899129470895,10,3,6,2020,163,2,13.989116668083264,8.614502326481553,8.687481212625155,6.29497658660418
2020-06-11 11:00:00,7.928053857214613,11,3,6,2020,163,2,6.374148697906354,7.070585980129476,8.752227260929667,6.27811730489174
2020-06-11 12:00:00,7.047031863954645,12,3,6,2020,163,2,7.021501268214848,4.196935575707045,8.753291035752158,6.277813453060281
2020-06-11 13:00:00,7.845428900088279,13,3,6,2020,163,2,2.8680787281232107,0.0,8.960680626250701,6.155972354305312
2020-06-11 14:00:00,3.4329935574329125,14,3,6,2020,163,2,3.4394868101678986,5.8424579710065885,8.960410074053412,6.1562256959205985
2020-06-11 15:00:00,5.310245546086038,15,3,6,2020,163,2,5.593370899374684,6.273306118068586,8.94861318433305,6.163225613400124
2020-06-11 16:00:00,0.0,16,3,6,2020,163,2,1.353295374180016,0.0,8.89222587707555,6.241430875946282
2020-06-11 17:00:00,0.0,17,3,6,2020,163,2,2.0786702097649195,0.0,8.805614618335346,6.353508683827954
2020-06-11 18:00:00,0.0,18,3,6,2020,163,2,1.9415002292263408,0.0,8.724718775450915,6.456235249937579
2020-06-11 19:00:00,0.5451457820490648,19,3,6,2020,163,2,0.795964705731221,0.0,8.714267986964158,6.469816356708021
2020-06-11 20:00:00,1.943755337140372,20,3,6,2020,163,2,0.2335318034364768,1.1578099303464189,8.785527300868486,6.381158170843101
2020-06-11 21:00:00,1.4256967624247845,21,3,6,2020,163,2,3.2831231528124656,0.4901356187285368,8.708134534602333,6.461551952527528
2020-06-11 22:00:00,9.078164071143975,22,3,6,2020,163,2,8.054775385778967,2.664211816722702,8.750775729825875,6.4604295145060595
2020-06-11 23:00:00,8.511766949492966,23,3,6,2020,163,2,2.980924454113138,8.155334738545548,8.981227500466701,6.343246281027729
2020-06-12 00:00:00,8.243398447711165,0,4,6,2020,164,2,7.846094733454489,5.091031195602069,8.997781821894064,6.340672972099886
2020-06-12 01:00:00,15.659922945618703,1,4,6,2020,164,2,14.530661987324825,13.916694380178386,9.044834361822973,6.387533043667748
2020-06-12 02:00:00,16.918184314609565,2,4,6,2020,164,2,15.556420170208629,11.381422037919757,9.101574534506346,6.453596657601622
2020-06-12 03:00:00,21.12136943620014,3,4,6,2020,164,2,14.454430640264446,21.71581310680176,9.379363651003667,6.826722823769147
2020-06-12 04:00:00,17.31827328393752,4,4,6,2020,164,2,14.80089427084516,21.44980009337944,9.484254443215848,6.93217001537712
2020-06-12 05:00:00,21.05733161223448,5,4,6,2020,164,2,19.2161335114245,17.945970982505287,9.560971030749597,7.053676070072189
2020-06-12 06:00:00,17.452566162467413,6,4,6,2020,164,2,17.892113976253086,13.59975835547867,9.54265653850853,7.031640420841333
2020-06-12 07:00:00,19.723743817130718,7,4,6,2020,164,2,16.024002352122935,14.55962400716698,9.696812432883853,7.217995623406916
2020-06-12 08:00:00,14.597685783647425,8,4,6,2020,164,2,14.123911611505486,17.836048329289422,9.716553023389766,7.231265445603555
2020-06-12 09:00:00,19.064737232415915,9,4,6,2020,164,2,12.44361500129873,13.664300881116436,9.992433116352982,7.462435328939284
2020-06-12 10:00:00,12.823084611218572,10,4,6,2020,164,2,15.592899129470895,9.258668922900224,9.87702417809247,7.393152974665118
2020-06-12 11:00:00,4.008745059936036,11,4,6,2020,164,2,7.928053857214613,7.413650612041696,9.713719644872528,7.480840816668408
2020-06-12 12:00:00,3.9815202918578394,12,4,6,2020,164,2,7.047031863954645,7.929155654296482,9.585989996035162,7.55416341710874
2020-06-12 13:00:00,0.0,13,4,6,2020,164,2,7.845428900088279,5.567433763338782,9.259097125198151,7.798553070767005
2020-06-12 14:00:00,2.406169192551248,14,4,6,2020,164,2,3.4329935574329125,0.0,9.216312776661415,7.834639073289154
2020-06-12 15:00:00,0.039623906092908,15,4,6,2020,164,2,5.310245546086038,0.0,8.9967035416617,8.020552069883589
2020-06-12 16:00:00,0.0,16,4,6,2020,164,2,0.0,0.6254568618228469,8.9967035416617,8.020552069883589
2020-06-12 17:00:00,0.0,17,4,6,2020,164,2,0.0,0.0,8.9967035416617,8.020552069883589
2020-06-12 18:00:00,0.0,18,4,6,2020,164,2,0.0,0.0,8.9967035416617,8.020552069883589
2020-06-12 19:00:00,0.967294129671218,19,4,6,2020,164,2,0.5451457820490648,2.701513853297489,9.014293056145958,8.001652107094314
2020-06-12 20:00:00,2.6661412298941576,20,4,6,2020,164,2,1.943755337140372,6.62258834008485,9.044392468344032,7.975213838678012
2020-06-12 21:00:00,2.821848995731982,21,4,6,2020,164,2,1.4256967624247845,0.8022602907563541,9.102565478065165,7.922140486450844
2020-06-12 22:00:00,11.385608585477485,22,4,6,2020,164,2,9.078164071143975,7.392665054163282,9.198708999495727,7.935821296536665
2020-06-12 23:00:00,4.080805930416342,23,4,6,2020,164,2,8.511766949492966,8.468996306982142,9.014085623700867,8.003749000437411
2020-06-13 00:00:00,2.760684724268009,0,5,6,2020,165,2,8.243398447711165,2.6535062135454943,8.785639218557403,8.10431584772102
2020-06-13 01:00:00,4.393841071841234,1,5,6,2020,165,2,15.659922945618703,6.225007759897776,8.316219140483343,8.014611934080671
2020-06-13 02:00:00,9.274568231123189,2,5,6,2020,165,2,16.918184314609565,13.491690826216503,7.997735137004743,7.807110363138652
2020-06-13 03:00:00,14.517627430292208,3,5,6,2020,165,2,21.12136943620014,13.224599687679024,7.722579220091912,7.4318191368969
2020-06-13 04:00:00,14.00047283178303,4,5,6,2020,165,2,17.31827328393752,9.311853918190222,7.584337534585475,7.2747642006539985
2020-06-13 05:00:00,16.917861276011873,5,5,6,2020,165,2,21.05733161223448,14.542848241700971,7.411859603909534,6.984733647050205
2020-06-13 06:00:00,18.45016241423185,6,5,6,2020,165,2,17.452566162467413,7.211929277552507,7.4534261143997185,7.049750130964091
2020-06-13 07:00:00,11.597088971787484,7,5,6,2020,165,2,19.723743817130718,16.178557594140074,7.11481549584375,6.616625774232332
2020-06-13 08:00:00,6.700988140619023,8,5,6,2020,165,2,14.597685783647425,11.2010030807276,6.7857864273842345,6.421816094545845
2020-06-13 09:00:00,12.334815992574027,9,5,6,2020,165,2,19.064737232415915,11.604522859968476,6.505373042390822,5.995090531815341
2020-06-13 10:00:00,4.413516936048135,10,5,6,2020,165,2,12.823084611218572,12.581993034387985,6.15497438925872,5.853877282411116
2020-06-13 11:00:00,3.6187516609427193,11,5,6,2020,165,2,4.008745059936036,7.753783357626641,6.138724664300665,5.860631404517845
2020-06-13 12:00:00,0.5172481067934103,12,5,6,2020,165,2,3.9815202918578394,3.415561765771395,5.99437998992298,5.957926504329766
2020-06-13 13:00:00,2.695727909518145,13,5,6,2020,165,2,0.0,0.0,6.1067019861529035,5.864684853302443
2020-06-13 14:00:00,0.0,14,5,6,2020,165,2,2.406169192551248,0.0,6.006444936463268,5.950633085149084
2020-06-13 15:00:00,0.0,15,5,6,2020,165,2,0.039623906092908,0.0,6.004793940376064,5.952365794813136
2020-06-13 16:00:00,0.0,16,5,6,2020,165,2,0.0,0.0,6.004793940376064,5.952365794813136
2020-06-13 17:00:00,0.0,17,5,6,2020,165,2,0.0,0.0,6.004793940376064,5.952365794813136
2020-06-13 18:00:00,0.0,18,5,6,2020,165,2,0.0,0.0,6.004793940376064,5.952365794813136
2020-06-13 19:00:00,0.0,19,5,6,2020,165,2,0.967294129671218,0.0,5.964490018306431,5.991106840277721
2020-06-13 20:00:00,0.0,20,5,6,2020,165,2,2.6661412298941576,0.0,5.853400800394173,6.078998644126463
2020-06-13 21:00:00,0.0,21,5,6,2020,165,2,2.821848995731982,0.0,5.73582375890534,6.166837586361707
2020-06-13 22:00:00,1.5884184103194587,22,5,6,2020,165,2,11.385608585477485,2.637202217893276,5.32760750160709,6.1004950049139195
2020-06-13 23:00:00,5.276338225804133,23,5,6,2020,165,2,4.080805930416342,2.3303475265063835,5.377421347248247,6.094749930077129
2020-06-14 00:00:00,4.296785503572624,0,6,6,2020,166,2,2.760684724268009,4.8816781946755246,5.44142554638594,6.074106163287642
2020-06-14 01:00:00,3.1369999582531305,1,6,6,2020,166,2,4.393841071841234,11.757694624967764,5.389057166653102,6.0889305694616995
2020-06-14 02:00:00,6.426057477546959,2,6,6,2020,166,2,9.274568231123189,12.001909176339671,5.270369218587426,6.037444123604858
2020-06-14 03:00:00,9.688801906154586,3,6,6,2020,166,2,14.517627430292208,14.120291984799566,5.069168155081692,5.7913204310215285
2020-06-14 04:00:00,13.211705144808416,4,6,6,2020,166,2,14.00047283178303,15.746244887312216,5.0363028347910825,5.740446907302993
2020-06-14 05:00:00,14.578182360962646,5,6,6,2020,166,2,16.917861276011873,17.36573162585704,4.938816213330698,5.546486363318833
2020-06-14 06:00:00,11.67860353737128,6,6,6,2020,166,2,18.45016241423185,5.295728829780869,4.656667926794841,4.97173937625145
2020-06-14 07:00:00,10.658382186479534,7,6,6,2020,166,2,11.597088971787484,9.797312657218802,4.617555144073676,4.918168800797109
2020-06-14 08:00:00,8.78435516843818,8,6,6,2020,166,2,6.700988140619023,8.59609577212383,4.704362103566141,4.97460297195247
2020-06-14 09:00:00,2.202341038423553,9,6,6,2020,166,2,12.334815992574027,7.143927603732083,4.282175647143204,4.722434927943964
2020-06-14 10:00:00,13.298004880158867,10,6,6,2020,166,2,4.413516936048135,12.16619203830587,4.6523626448144855,5.068706259023827
2020-06-14 11:00:00,1.5863524622459857,11,6,6,2020,166,2,3.6187516609427193,4.556809396542416,4.567679344868789,5.10358343301794
2020-06-14 12:00:00,4.015384045435434,12,6,6,2020,166,2,0.5172481067934103,0.0,4.713435008978872,5.032330830372672
2020-06-14 13:00:00,0.4890174096505542,13,6,6,2020,166,2,2.695727909518145,0.0,4.621488738151056,5.090621367208293
2020-06-14 14:00:00,0.0,14,6,6,2020,166,2,0.0,0.0,4.621488738151056,5.090621367208293
2020-06-14 15:00:00,0.0,15,6,6,2020,166,2,0.0,0.0,4.621488738151056,5.090621367208293
2020-06-14 16:00:00,0.0,16,6,6,2020,166,2,0.0,0.0,4.621488738151056,5.090621367208293
2020-06-14 17:00:00,0.0,17,6,6,2020,166,2,0.0,0.0,4.621488738151056,5.090621367208293
2020-06-14 18:00:00,0.0,18,6,6,2020,166,2,0.0,0.0,4.621488738151056,5.090621367208293
2020-06-14 19:00:00,0.0,19,6,6,2020,166,2,0.0,0.0,4.621488738151056,5.090621367208293
2020-06-14 20:00:00,0.0,20,6,6,2020,166,2,0.0,0.0,4.621488738151056,5.090621367208293
2020-06-14 21:00:00,0.0,21,6,6,2020,166,2,0.0,0.0,4.621488738151056,5.090621367208293
2020-06-14 22:00:00,0.0,22,6,6,2020,166,2,1.5884184103194587,0.0,4.555304637721078,5.141837390669827
2020-06-14 23:00:00,3.738878508380489,23,6,6,2020,166,2,5.276338225804133,8.260221562624974,4.49124381616176,5.142041049482667
2020-06-15 00:00:00,12.468656288584466,0,0,6,2020,167,2,4.296785503572624,11.506061721660386,4.831738432203919,5.393040197971469
2020-06-15 01:00:00,15.071683556942606,1,0,6,2020,167,2,3.1369999582531305,10.36781813727571,5.329016915482648,5.767230424048906
2020-06-15 02:00:00,18.01651642279392,2,0,6,2020,167,2,6.426057477546959,17.017488522768524,5.811952704867938,6.321713698202273
2020-06-15 03:00:00,16.620396235577978,3,0,6,2020,167,2,9.688801906154586,20.467367534867613,6.10076913526058,6.656033573359215
2020-06-15 04:00:00,14.673050783661418,4,0,6,2020,167,2,13.211705144808416,16.38996263142283,6.161658536879455,6.730183887431804
2020-06-15 05:00:00,20.452895974194888,5,0,6,2020,167,2,14.578182360962646,16.465787656757996,6.406438270764132,7.1437330760493145
2020-06-15 06:00:00,13.846901711326272,6,0,6,2020,167,2,11.67860353737128,18.80788305509613,6.496784028012256,7.226539508294951
2020-06-15 07:00:00,19.483033482738332,7,0,6,2020,167,2,10.658382186479534,18.03734303593789,6.864477832023039,7.659052873553492
2020-06-15 08:00:00,21.678505733637397,8,0,6,2020,167,2,8.78435516843818,22.38536826704093,7.401734105573007,8.230502973581553
2020-06-15 09:00:00,16.085763489512686,9,0,6,2020,167,2,2.202341038423553,12.350748244569738,7.980210041035054,8.336391080916655
2020-06-15 10:00:00,12.936631921253015,10,0,6,2020,167,2,13.298004880158867,6.676954736785104,7.965152834413977,8.326689170524206
2020-06-15 11:00:00,2.7001832341660066,11,0,6,2020,167,2,1.5863524622459857,9.991269358906257,8.011562449910643,8.292624870863289
2020-06-15 12:00:00,5.806116250277055,12,0,6,2020,167,2,4.015384045435434,11.090678317861654,8.086176291779045,8.26310912222489
2020-06-15 13:00:00,3.798204818636707,13,0,6,2020,167,2,0.4890174096505542,6.119654403078682,8.224059100486802,8.157764934292596
2020-06-15 14:00:00,1.4152872688189109,14,0,6,2020,167,2,0.0,6.034652577126538,8.283029403354258,8.100646046381858
2020-06-15 15:00:00,2.434999682525147,15,0,6,2020,167,2,0.0,0.0,8.38448772345947,8.007101606164449
2020-06-15 16:00:00,0.0,16,0,6,2020,167,2,0.0,6.398945224223853,8.38448772345947,8.007101606164449
2020-06-15 17:00:00,0.0,17,0,6,2020,167,2,0.0,0.0,8.38448772345947,8.007101606164449
2020-06-15 18:00:00,0.4537355034957149,18,0,6,2020,167,2,0.0,0.6848500389513581,8.40339336943846,7.986954497260083
2020-06-15 19:00:00,1.8501615596476624,19,0,6,2020,167,2,0.0,0.353876585532086,8.480483434423778,7.910885090937608
2020-06-15 20:00:00,7.10493753545774,20,0,6,2020,167,2,0.0,0.1265700108782208,8.776522498401183,7.710124781563542
2020-06-15 21:00:00,6.597381697609408,21,0,6,2020,167,2,0.0,0.6961124923157045,9.051413402468244,7.498307932700687
2020-06-15 22:00:00,3.2868122642144244,22,0,6,2020,167,2,0.0,9.417946546303291,9.188363913477177,7.35443880670019
2020-06-15 23:00:00,10.202546260773705,23,0,6,2020,167,2,3.738878508380489,8.055572114000057,9.457683403160226,7.263995776272168
2020-06-16 00:00:00,11.367584823463485,0,1,6,2020,168,2,12.468656288584466,14.35139459462417,9.411805425446852,7.247610843082005
2020-06-16 01:00:00,17.282065875082118,1,1,6,2020,168,2,15.071683556942606,15.640178176924673,9.503904688702667,7.3361642979568105
2020-06-16 02:00:00,14.463505127211455,2,1,6,2020,168,2,18.01651642279392,17.185062918037737,9.35586255138673,7.191332749855549
2020-06-16 03:00:00,18.93833538858608,3,1,6,2020,168,2,16.620396235577978,20.364194541203798,9.452443349428735,7.3077612171373865
2020-06-16 04:00:00,21.560046777292317,4,1,6,2020,168,2,14.673050783661418,20.053105807010013,9.739401515830021,7.648928999186579
2020-06-16 05:00:00,13.34085727193984,5,1,6,2020,168,2,20.452895974194888,16.605405320588353,9.443066569902728,7.347654507881136
